index,nr_links,verbos,substantivos,adverbios,pronomes,artigos,adjetivo,numerais,preposicoes,conjuncoes,interjeicoes,verbos_modais,n_palvaras,prop_palavras_erradas,n_camel_case,n_upper_case,n_pronome_1,n_pronome_1_plural,n_pronome_2,n_characteres,avg_sentence,avg_word_length
1190,0,20,65,8,9,20,6,6,23,11,0,0,175,0.05714285714285714,31,12,0,2,0,1040,17.8,4.634285714285714
1191,0,27,51,9,8,11,6,0,15,8,0,0,140,0.0425531914893617,11,5,1,0,1,875,15.666666666666666,5.071428571428571
1192,0,22,53,3,3,16,3,2,21,6,0,1,138,0.06521739130434782,17,6,0,0,0,866,11.75,5.021739130434782
1193,0,18,26,11,4,13,4,4,8,2,0,0,94,0.031914893617021274,8,4,0,0,0,579,10.666666666666666,4.9787234042553195
1194,0,16,29,6,5,16,2,0,12,1,0,0,95,0.021052631578947368,5,4,0,0,0,627,8.818181818181818,5.442105263157894
1195,0,13,17,1,1,9,6,0,7,3,0,0,65,0.07692307692307693,5,2,0,0,0,423,10.833333333333334,5.323076923076923
1196,0,37,58,12,12,29,6,0,24,10,0,0,197,0.03553299492385787,14,3,2,0,4,1216,19.9,5.020304568527918
1197,0,15,44,2,4,5,8,4,6,6,0,0,97,0.09278350515463918,17,5,0,0,0,584,19.6,4.639175257731959
1198,0,18,34,4,7,13,3,1,3,4,0,3,88,0.06818181818181818,8,5,0,0,0,502,14.833333333333334,4.4772727272727275
1199,0,24,70,6,5,17,5,1,22,6,0,0,162,0.1111111111111111,20,6,0,0,2,998,20.875,4.907407407407407
12,0,36,77,17,15,34,4,1,36,11,0,0,231,0.07792207792207792,26,11,0,0,0,1355,19.25,4.636363636363637
120,0,84,201,36,26,79,25,11,93,22,0,5,592,0.05227655986509275,48,17,1,2,4,3487,19.766666666666666,4.6925675675675675
1200,0,10,38,3,1,7,3,0,14,2,0,0,77,0.14285714285714285,10,3,0,0,0,512,16.0,5.311688311688312
1201,0,23,31,14,8,9,4,0,21,7,0,1,119,0.06722689075630252,5,0,0,0,1,782,13.444444444444445,5.361344537815126
1202,0,23,77,4,4,30,2,0,35,13,0,3,188,0.05851063829787234,23,7,0,0,0,1106,21.22222222222222,4.696808510638298
1203,0,24,38,5,10,23,6,2,16,5,0,0,134,0.03731343283582089,10,3,0,0,1,778,19.285714285714285,4.619402985074627
1204,0,34,93,13,7,30,11,5,35,10,1,1,251,0.06374501992031872,28,26,1,0,2,1581,18.142857142857142,5.087649402390438
1205,0,42,60,14,10,20,10,1,21,13,0,0,201,0.029850746268656716,14,7,1,0,2,1185,17.25,4.557213930348259
1206,0,5,18,0,0,6,2,0,5,3,0,0,39,0.1794871794871795,7,1,0,0,0,237,13.333333333333334,4.948717948717949
1207,0,16,43,6,2,11,2,0,11,5,0,3,97,0.1134020618556701,10,7,0,0,0,664,12.125,5.608247422680412
1208,0,22,66,2,5,14,2,13,23,7,0,0,179,0.14444444444444443,36,23,1,0,1,1061,23.25,4.5363128491620115
1209,0,23,62,9,2,20,6,7,19,14,0,0,175,0.07865168539325842,23,12,0,0,1,1059,17.8,4.8342857142857145
121,0,54,103,17,13,45,20,1,48,13,0,0,327,0.0672782874617737,23,6,0,1,2,1992,18.166666666666668,4.941896024464832
1210,0,37,103,14,6,29,7,14,38,11,0,0,270,0.07720588235294118,45,19,0,3,0,1690,21.076923076923077,4.970370370370371
1211,0,30,66,9,6,28,10,3,20,9,0,0,195,0.10256410256410256,17,11,0,0,2,1231,22.555555555555557,4.887179487179488
1212,0,18,36,2,5,15,6,0,13,5,0,1,103,0.038834951456310676,9,2,0,0,1,622,17.166666666666668,4.834951456310679
1213,0,22,47,8,3,21,16,2,20,7,0,1,147,0.05442176870748299,11,4,0,0,1,917,16.555555555555557,4.9727891156462585
1214,0,16,41,5,2,17,3,1,9,6,0,0,102,0.06862745098039216,13,6,0,0,1,652,11.444444444444445,5.137254901960785
1215,0,21,46,4,3,16,4,2,13,3,2,2,116,0.0603448275862069,18,4,0,0,0,691,12.88888888888889,4.698275862068965
1216,0,28,52,5,6,24,0,0,17,5,0,1,150,0.06666666666666667,17,8,0,0,1,955,12.75,5.093333333333334
1217,0,35,51,7,13,20,7,2,24,13,0,1,177,0.03954802259887006,15,5,0,0,1,1018,16.272727272727273,4.491525423728813
1218,0,46,79,12,10,40,8,4,30,13,0,2,247,0.05668016194331984,13,10,0,0,5,1574,19.46153846153846,5.105263157894737
1219,0,22,38,7,4,15,6,9,12,6,0,1,128,0.0390625,7,3,0,2,2,791,33.5,4.6875
122,0,19,100,6,2,27,22,0,26,6,0,0,203,0.04926108374384237,21,5,0,0,0,1264,25.375,5.078817733990148
1220,0,20,50,9,4,19,7,1,15,2,0,0,129,0.06201550387596899,17,6,0,0,0,892,10.75,5.604651162790698
1221,0,15,31,5,3,11,1,4,9,4,0,0,86,0.05813953488372093,6,1,0,0,1,521,14.666666666666666,4.709302325581396
1222,0,29,90,6,6,29,9,4,31,5,0,0,215,0.08837209302325581,25,4,0,0,0,1410,18.333333333333332,5.316279069767442
1223,0,39,62,11,17,23,6,22,24,9,0,2,229,0.043668122270742356,25,21,0,1,1,1345,13.705882352941176,4.580786026200873
1224,0,20,36,7,8,22,11,3,17,9,0,2,140,0.03571428571428571,5,3,1,0,2,799,17.75,4.485714285714286
1225,0,28,50,7,8,19,6,0,21,13,0,1,154,0.025974025974025976,11,2,0,0,1,880,17.11111111111111,4.512987012987013
1226,0,47,85,24,17,38,14,0,36,10,0,0,274,0.043795620437956206,23,7,0,0,3,1638,13.9,4.708029197080292
1227,0,22,43,4,3,23,2,10,15,9,0,1,140,0.05714285714285714,14,7,3,0,0,781,35.75,4.228571428571429
1228,0,8,25,2,1,9,3,0,5,6,0,1,57,0.14035087719298245,8,3,0,0,0,345,19.666666666666668,4.631578947368421
1229,0,17,41,4,0,15,6,1,14,6,0,0,106,0.04716981132075472,10,2,0,0,0,638,17.833333333333332,4.764150943396227
123,0,99,176,37,41,89,24,8,73,33,1,5,590,0.049069373942470386,33,14,6,2,3,3325,12.869565217391305,4.461016949152542
1230,0,22,64,3,7,29,13,0,22,9,0,0,173,0.06936416184971098,13,2,0,0,0,1080,35.0,5.034682080924855
1231,0,20,48,2,2,16,3,2,18,3,0,0,118,0.1016949152542373,15,4,0,1,0,769,13.11111111111111,5.313559322033898
1232,0,13,34,6,3,16,3,1,11,1,0,0,88,0.11363636363636363,10,1,0,0,0,524,14.833333333333334,4.795454545454546
1233,0,6,9,1,1,1,0,0,3,2,0,0,24,0.25,5,1,0,0,0,161,8.333333333333334,5.458333333333333
1234,0,17,30,5,0,9,4,1,12,6,0,0,87,0.08045977011494253,10,3,0,0,0,565,12.571428571428571,5.2298850574712645
1235,0,19,48,6,2,17,4,0,7,6,0,0,117,0.06779661016949153,18,6,0,0,0,733,13.222222222222221,5.05982905982906
1236,0,17,47,4,5,19,8,2,13,7,0,0,124,0.047619047619047616,11,4,0,0,2,773,31.75,4.935483870967742
1237,0,23,75,5,3,25,3,1,29,4,0,2,171,0.09941520467836257,25,13,0,1,1,1031,17.3,4.777777777777778
1238,0,19,48,4,2,18,4,3,18,2,0,0,115,0.06956521739130435,15,4,0,0,0,751,16.857142857142858,5.234782608695652
1239,0,30,49,5,2,21,5,1,13,10,0,2,140,0.05714285714285714,16,5,0,0,0,876,17.625,5.035714285714286
124,0,28,132,9,8,32,9,8,42,3,0,2,278,0.09352517985611511,47,22,0,0,3,1740,25.454545454545453,4.967625899280575
1240,0,21,69,6,6,20,5,1,25,8,0,1,172,0.0872093023255814,20,8,0,0,2,1067,14.583333333333334,4.976744186046512
1241,0,4,5,1,1,3,0,1,2,1,0,0,19,0.15789473684210525,3,2,0,0,0,105,10.0,4.157894736842105
1242,0,15,18,6,10,10,4,1,7,7,0,0,83,0.012048192771084338,3,1,2,0,0,468,16.8,4.421686746987952
1243,0,2,5,0,0,1,0,0,2,0,0,0,10,0.2,2,1,0,0,0,59,5.5,4.6
1244,0,25,39,6,9,22,10,3,19,8,0,0,147,0.013605442176870748,3,2,0,0,2,939,14.9,5.142857142857143
1245,0,32,69,5,5,25,9,6,38,7,0,0,205,0.03414634146341464,11,1,0,0,0,1250,19.09090909090909,4.921951219512195
1246,0,24,33,9,4,17,10,0,11,4,0,0,114,0.06140350877192982,1,3,0,0,2,709,11.5,4.894736842105263
1247,0,45,78,21,16,28,17,4,31,14,0,1,268,0.026119402985074626,18,5,0,0,4,1640,15.11111111111111,4.906716417910448
1248,0,37,82,17,4,31,15,1,30,7,0,0,228,0.08771929824561403,17,5,0,0,0,1468,21.363636363636363,5.162280701754386
1249,0,43,93,15,9,56,26,2,35,9,0,1,297,0.0436241610738255,24,8,0,0,0,1845,13.590909090909092,5.006734006734007
125,0,20,94,5,4,25,9,5,30,4,0,2,205,0.08780487804878048,21,6,0,0,2,1239,20.5,4.878048780487805
1250,0,17,28,9,3,11,4,0,14,1,0,0,89,0.0898876404494382,7,3,0,0,1,539,14.833333333333334,4.775280898876405
1251,0,22,46,7,8,17,6,5,19,6,0,1,143,0.11188811188811189,13,4,1,0,1,901,28.6,5.0979020979020975
1252,0,54,124,22,11,43,13,6,35,16,0,1,342,0.0641399416909621,28,4,0,1,2,2165,15.681818181818182,5.081871345029239
1253,0,57,108,29,12,25,17,6,29,24,0,2,325,0.033846153846153845,26,3,1,0,2,2110,20.6875,5.218461538461538
1254,0,22,73,8,2,17,3,3,23,8,0,0,162,0.15432098765432098,25,10,0,0,0,1051,12.692307692307692,5.160493827160494
1255,0,19,35,4,4,9,6,0,11,6,0,0,98,0.08163265306122448,10,1,0,0,0,644,12.625,5.326530612244898
1256,0,18,39,6,1,15,5,1,12,4,0,0,104,0.08653846153846154,9,5,0,0,0,637,13.25,4.875
1257,0,57,96,14,17,48,21,2,41,16,0,2,315,0.044444444444444446,25,4,0,0,6,1905,22.785714285714285,4.838095238095238
1258,0,53,90,19,10,40,17,2,35,17,0,5,286,0.03125,27,17,0,1,1,1756,20.571428571428573,4.965034965034965
1259,0,28,78,9,3,24,11,1,32,9,0,0,195,0.08205128205128205,21,13,0,0,0,1230,15.153846153846153,5.102564102564102
126,0,64,171,29,22,50,29,3,58,23,0,6,465,0.07526881720430108,28,8,1,1,5,2957,19.458333333333332,5.105376344086022
1260,0,19,45,11,4,19,8,3,26,2,0,0,143,0.04895104895104895,10,5,1,0,1,869,12.0,4.881118881118881
1261,0,28,62,11,9,22,11,6,27,7,0,2,184,0.005434782608695652,18,3,0,1,3,1065,14.23076923076923,4.581521739130435
1262,0,52,90,6,16,54,16,0,52,15,0,2,323,0.03715170278637771,21,7,0,0,2,1937,20.1875,4.894736842105263
1263,0,20,23,9,5,15,8,2,6,9,0,0,100,0.06,6,1,0,0,1,625,21.0,4.83
1264,0,33,99,10,3,49,13,1,38,17,0,1,268,0.026119402985074626,30,8,0,1,0,1633,27.1,4.9440298507462686
1265,0,36,81,8,9,33,12,6,33,11,0,2,232,0.034482758620689655,12,3,0,0,6,1324,19.5,4.538793103448276
1266,0,35,89,11,6,46,27,1,35,10,0,0,267,0.040892193308550186,21,6,0,0,1,1763,20.923076923076923,5.359550561797753
1267,0,18,42,3,2,15,10,1,12,5,0,1,111,0.08108108108108109,11,5,1,1,0,741,9.666666666666666,5.306306306306307
1268,0,18,39,2,3,18,6,1,11,2,0,0,103,0.06796116504854369,6,3,0,0,0,659,17.666666666666668,5.038834951456311
1269,0,34,52,9,8,23,7,2,24,9,1,3,173,0.04597701149425287,11,5,0,0,1,1045,14.833333333333334,4.745664739884393
127,0,58,163,24,20,62,19,5,65,19,0,3,441,0.06575963718820861,22,9,2,3,0,2831,23.210526315789473,5.26530612244898
1270,0,16,33,9,3,6,2,1,13,2,0,0,86,0.10465116279069768,13,5,0,0,0,533,17.8,4.895348837209302
1271,0,23,42,4,3,24,13,0,18,4,0,1,137,0.029197080291970802,14,8,0,0,0,840,19.857142857142858,4.890510948905109
1272,0,21,57,5,1,18,13,1,27,5,0,0,153,0.0718954248366013,16,10,0,0,0,970,22.0,5.163398692810458
1273,0,13,39,0,5,14,11,2,15,2,0,0,103,0.06796116504854369,8,6,0,1,0,655,17.666666666666668,5.155339805825243
1274,0,78,99,39,25,48,25,3,46,24,0,3,397,0.030226700251889168,25,6,0,2,5,2391,20.3,4.738035264483627
1275,0,15,41,1,3,14,5,1,14,3,0,0,97,0.09278350515463918,8,4,0,0,0,621,14.0,5.144329896907217
1276,0,43,91,10,7,44,28,2,40,11,0,0,288,0.03806228373702422,28,17,0,0,2,1760,22.307692307692307,4.947916666666667
1277,0,51,109,15,7,43,22,3,59,12,0,2,338,0.032448377581120944,23,13,0,0,0,2097,24.5,5.008875739644971
1278,0,36,85,16,8,43,16,5,33,14,0,0,271,0.03690036900369004,28,11,0,0,0,1591,21.0,4.675276752767528
1279,0,23,49,8,5,21,8,1,22,8,0,1,157,0.044585987261146494,13,2,0,0,2,951,16.2,4.808917197452229
128,0,60,152,16,24,47,8,7,67,16,0,2,400,0.0845771144278607,33,6,0,1,4,2353,21.42105263157895,4.6425
1280,0,24,53,7,8,17,7,9,32,3,0,1,172,0.023255813953488372,15,6,0,1,1,1004,21.875,4.598837209302325
1281,0,19,63,4,0,15,17,2,28,8,0,0,156,0.06329113924050633,9,4,0,0,0,979,26.666666666666668,5.076923076923077
1282,0,28,65,5,4,27,9,1,27,8,0,1,187,0.0748663101604278,21,6,0,0,0,1143,20.88888888888889,4.919786096256685
1283,0,17,45,5,1,17,10,3,22,4,0,0,125,0.056,14,2,0,0,0,831,18.142857142857142,5.392
1284,0,44,104,12,8,43,6,3,38,14,0,0,274,0.025547445255474453,37,15,0,1,0,1618,21.23076923076923,4.700729927007299
1285,0,28,69,9,7,28,16,4,35,5,0,0,204,0.058823529411764705,16,9,0,0,1,1215,22.666666666666668,4.78921568627451
1286,0,27,52,9,4,20,7,1,14,8,0,1,145,0.0896551724137931,15,13,0,0,0,894,21.571428571428573,4.827586206896552
1287,0,40,103,7,3,44,18,2,32,15,0,0,271,0.06273062730627306,30,13,0,0,0,1677,18.533333333333335,4.966789667896679
1288,0,26,56,10,11,18,4,4,25,8,0,0,165,0.06060606060606061,12,2,0,0,2,1015,18.444444444444443,4.824242424242424
1289,0,22,26,9,8,15,8,2,6,5,0,5,102,0.0196078431372549,8,3,0,1,0,533,15.0,3.9901960784313726
129,0,49,96,10,9,51,18,1,40,14,0,2,301,0.053156146179401995,13,4,1,0,1,1958,25.083333333333332,5.295681063122924
1290,0,22,43,4,3,15,7,2,20,5,0,0,124,0.03225806451612903,12,2,0,0,2,750,15.875,4.774193548387097
1291,0,51,70,20,10,27,30,2,29,20,0,2,269,0.03345724907063197,22,4,0,0,6,1649,17.1875,4.877323420074349
1292,0,43,87,23,6,42,20,4,39,20,1,4,303,0.033003300330033,24,11,0,0,2,1798,23.53846153846154,4.742574257425742
1293,0,10,37,2,0,13,6,1,13,1,0,0,84,0.05952380952380952,10,6,0,0,0,503,14.0,4.7976190476190474
1294,0,3,5,1,0,2,1,1,3,2,0,0,18,0.0,1,0,0,0,0,100,9.5,4.388888888888889
1295,0,28,43,9,7,23,7,1,16,5,0,3,144,0.06944444444444445,6,3,0,0,0,971,21.285714285714285,5.444444444444445
1296,0,34,85,12,2,31,19,1,27,14,0,2,226,0.06637168141592921,26,6,0,0,0,1405,22.7,5.066371681415929
1297,0,69,121,15,16,60,32,18,62,19,0,0,426,0.03044496487119438,15,8,0,1,4,2620,22.842105263157894,4.908450704225352
1298,0,59,85,11,3,39,26,1,44,15,0,1,294,0.05442176870748299,15,4,0,0,2,1890,22.923076923076923,5.22108843537415
1299,0,20,61,6,6,17,9,0,16,5,0,0,143,0.06293706293706294,8,8,0,0,0,946,18.0,5.4125874125874125
13,0,38,98,7,9,28,9,2,42,12,0,1,255,0.07450980392156863,30,14,0,0,0,1537,23.181818181818183,4.847058823529411
130,0,73,153,22,20,39,30,13,61,14,0,1,433,0.09006928406466513,51,9,2,1,0,2680,18.041666666666668,4.990762124711316
1300,0,21,42,5,3,14,4,3,19,5,0,0,120,0.008333333333333333,8,4,0,0,0,703,17.428571428571427,4.691666666666666
1301,0,22,95,2,6,25,15,4,29,7,0,0,206,0.04830917874396135,28,7,0,0,1,1298,35.0,5.077669902912621
1302,0,33,65,10,10,24,25,4,21,17,0,0,215,0.05116279069767442,17,1,0,0,3,1433,19.727272727272727,5.409302325581395
1303,0,40,104,11,8,36,19,7,53,13,0,1,309,0.03870967741935484,24,11,0,1,0,1902,22.357142857142858,4.9288025889967635
1304,0,17,44,5,3,25,10,4,20,8,0,1,141,0.0425531914893617,7,8,0,0,0,850,20.285714285714285,4.851063829787234
1305,0,17,50,4,1,17,6,6,20,2,0,2,123,0.04065040650406504,10,3,0,0,0,773,18.285714285714285,4.951219512195122
1306,0,23,57,3,4,19,13,0,30,4,0,0,160,0.04375,12,4,0,0,0,1048,20.375,5.325
1307,0,25,60,6,2,24,11,0,14,10,0,2,155,0.05161290322580645,15,8,0,0,1,940,17.22222222222222,4.806451612903226
1308,0,16,41,7,1,15,7,2,17,6,0,0,120,0.05,11,2,0,0,0,785,17.285714285714285,5.391666666666667
1309,0,33,38,10,8,20,8,2,19,12,1,1,153,0.0457516339869281,9,3,0,0,3,911,22.0,4.660130718954249
131,0,44,105,8,13,50,15,4,48,13,0,2,306,0.058823529411764705,17,2,1,0,2,1823,23.53846153846154,4.781045751633987
1310,0,27,77,4,4,17,13,8,28,3,0,0,191,0.02617801047120419,21,12,0,1,0,1167,19.4,4.947643979057592
1311,0,24,50,6,1,18,11,1,16,8,0,0,137,0.021897810218978103,17,9,0,0,0,832,17.25,4.905109489051095
1312,0,14,41,7,1,15,10,7,23,4,0,3,128,0.0234375,3,3,1,0,0,732,16.25,4.5
1313,0,31,77,6,9,29,9,8,29,8,0,0,218,0.03669724770642202,29,5,0,2,1,1346,19.90909090909091,4.894495412844036
1314,0,54,84,16,22,28,11,4,36,18,0,1,276,0.014492753623188406,9,3,2,0,4,1637,18.466666666666665,4.782608695652174
1315,0,12,31,0,3,10,2,0,10,4,0,0,72,0.041666666666666664,4,3,0,0,0,461,14.4,5.236111111111111
1316,0,60,150,21,17,56,32,7,70,23,0,2,450,0.03547671840354767,31,8,0,3,0,2764,26.705882352941178,4.997777777777777
1317,0,10,34,4,3,18,6,1,20,1,0,0,101,0.019801980198019802,1,1,0,0,0,626,17.0,5.0495049504950495
1318,0,19,65,11,4,20,17,1,24,8,0,0,173,0.05202312138728324,14,6,0,0,0,1057,25.0,4.942196531791907
1319,0,29,58,12,6,21,13,5,25,7,0,1,186,0.026881720430107527,10,5,0,1,1,1175,17.0,5.10752688172043
132,0,43,124,14,11,37,16,4,53,15,2,1,309,0.1262135922330097,28,5,1,0,2,1868,23.76923076923077,4.776699029126213
1320,0,32,62,12,7,26,8,2,23,12,0,1,189,0.0582010582010582,13,7,0,0,1,1148,21.0,4.915343915343915
1321,0,41,62,10,11,27,16,0,31,7,0,0,208,0.08173076923076923,10,10,0,1,2,1299,17.5,5.048076923076923
1322,0,33,48,5,12,14,5,4,10,12,0,3,144,0.04861111111111111,13,1,3,1,0,885,37.5,4.854166666666667
1323,0,11,29,3,9,14,3,0,11,2,0,1,79,0.05063291139240506,10,0,0,1,0,483,13.333333333333334,4.822784810126582
1324,0,36,73,12,13,25,6,5,29,6,0,0,217,0.06451612903225806,22,8,0,1,1,1267,13.8125,4.557603686635945
1325,0,33,99,11,5,38,18,0,48,13,0,0,274,0.029197080291970802,26,10,0,0,0,1691,21.23076923076923,5.018248175182482
1326,0,21,73,11,4,24,6,3,31,4,0,0,183,0.060109289617486336,23,15,0,0,1,1086,20.77777777777778,4.715846994535519
1327,0,26,40,7,11,21,3,3,13,7,0,2,143,0.055944055944055944,13,3,0,0,0,861,14.6,4.755244755244755
1328,0,50,152,17,10,41,23,14,56,13,0,0,385,0.04381443298969072,44,18,0,0,1,2294,22.941176470588236,4.768831168831169
1329,0,18,51,5,5,18,7,5,26,6,0,0,148,0.06756756756756757,16,5,0,1,0,905,21.428571428571427,4.844594594594595
133,0,242,374,88,129,178,48,6,178,63,2,20,1370,0.03717201166180758,48,39,27,3,12,7884,11.939130434782609,4.506569343065693
1330,0,26,45,11,7,25,6,3,13,2,0,0,140,0.06428571428571428,4,3,0,0,1,904,21.285714285714285,4.821428571428571
1331,0,12,39,3,1,9,11,7,21,3,0,0,113,0.08849557522123894,11,2,0,0,1,707,16.285714285714285,5.053097345132743
1332,0,22,82,9,1,29,16,6,20,9,0,0,200,0.09,22,13,0,0,0,1282,22.333333333333332,5.2
1333,0,45,92,9,8,38,12,7,37,15,0,0,266,0.06766917293233082,25,8,2,0,1,1642,17.8,4.932330827067669
1334,0,21,77,3,1,24,15,2,23,7,0,1,176,0.08522727272727272,20,6,0,0,0,1121,22.125,5.198863636363637
1335,0,21,27,0,11,15,6,1,13,6,0,0,108,0.046296296296296294,7,3,0,0,4,708,12.11111111111111,5.333333333333333
1336,0,23,61,9,4,22,15,2,27,11,0,0,179,0.061452513966480445,18,8,0,0,1,1062,18.2,4.743016759776537
1337,0,8,28,2,1,8,2,0,9,2,0,0,61,0.04918032786885246,9,0,0,0,1,421,10.166666666666666,5.770491803278689
1338,0,42,68,15,16,31,9,1,27,13,0,1,226,0.02654867256637168,15,3,0,1,5,1438,15.333333333333334,5.123893805309734
1339,0,24,46,5,4,21,15,1,28,4,0,0,151,0.039735099337748346,8,2,0,0,1,932,17.0,5.013245033112582
134,0,36,93,8,8,39,16,4,35,14,0,0,260,0.06538461538461539,16,12,0,1,0,1545,23.636363636363637,4.826923076923077
1340,0,5,18,1,1,0,1,0,4,1,0,0,29,0.2413793103448276,7,0,0,0,0,208,14.5,5.586206896551724
1341,0,40,73,6,7,27,24,8,25,12,0,1,232,0.05172413793103448,20,10,1,0,1,1463,19.5,5.142241379310345
1342,0,50,104,19,10,50,32,0,47,16,0,1,349,0.025714285714285714,17,8,0,0,1,2110,23.333333333333332,4.891117478510028
1343,0,18,44,7,1,14,8,0,17,6,0,1,116,0.0603448275862069,15,3,0,0,0,721,23.2,5.051724137931035
1344,0,23,59,6,1,22,18,0,21,8,0,2,160,0.03125,18,9,0,0,0,946,23.0,4.70625
1345,0,22,48,9,4,15,15,0,11,10,0,0,136,0.0661764705882353,18,5,0,0,2,869,13.9,5.139705882352941
1346,0,27,68,2,5,32,11,0,16,13,0,0,172,0.040697674418604654,18,9,0,0,2,1038,15.636363636363637,4.773255813953488
1347,0,33,64,6,4,29,11,1,20,10,0,1,183,0.04918032786885246,21,8,0,0,1,1195,20.666666666666668,5.295081967213115
1348,0,27,46,9,5,21,8,0,17,7,0,0,153,0.0457516339869281,7,1,0,0,1,988,17.333333333333332,5.281045751633987
1349,0,15,40,2,0,12,11,1,15,3,0,0,100,0.09900990099009901,8,3,0,0,0,682,17.0,5.53
135,0,35,112,16,6,44,20,12,37,7,0,3,297,0.026936026936026935,28,6,1,2,0,1876,22.846153846153847,5.124579124579125
1350,0,28,64,4,10,21,6,5,32,4,0,1,182,0.01098901098901099,16,9,1,0,1,1142,18.3,5.032967032967033
1351,0,22,58,9,3,26,14,1,26,7,0,1,162,0.037037037037037035,11,4,0,0,0,1052,27.0,5.320987654320987
1352,0,49,87,10,6,32,20,1,36,17,0,0,268,0.048507462686567165,20,11,0,0,1,1722,20.615384615384617,5.205223880597015
1353,0,31,83,13,1,26,6,0,25,14,0,0,207,0.05314009661835749,24,15,0,0,0,1281,19.09090909090909,4.956521739130435
1354,0,15,66,7,4,24,15,4,41,2,0,0,181,0.04419889502762431,12,7,0,0,0,1108,22.875,4.917127071823204
1355,0,19,45,3,0,15,7,2,16,9,0,0,123,0.08064516129032258,5,4,0,0,0,787,21.0,5.211382113821138
1356,0,16,40,0,0,20,14,0,21,8,0,0,121,0.008264462809917356,10,6,0,0,0,735,20.166666666666668,4.933884297520661
1357,0,33,81,12,8,34,8,5,36,9,0,2,231,0.0735930735930736,21,19,0,1,3,1442,15.733333333333333,5.0
1358,0,16,28,2,3,8,1,0,3,6,0,1,70,0.1,12,2,0,0,1,448,11.666666666666666,5.185714285714286
1359,0,37,83,10,5,29,13,5,30,10,0,2,232,0.03017241379310345,25,5,0,0,1,1409,26.333333333333332,4.801724137931035
136,0,37,144,4,5,35,9,16,57,10,0,3,324,0.05246913580246913,33,13,0,0,1,1952,21.6,4.79320987654321
1360,0,24,68,6,7,21,10,2,19,6,0,1,169,0.05917159763313609,18,7,0,1,1,1036,21.25,4.964497041420119
1361,0,22,52,8,1,15,6,5,16,8,0,2,144,0.11805555555555555,22,5,0,0,1,874,14.6,4.784722222222222
1362,0,36,79,6,17,38,14,1,30,6,0,2,232,0.03879310344827586,18,8,2,0,5,1457,21.454545454545453,5.051724137931035
1363,0,41,84,9,9,42,12,0,38,9,0,0,251,0.06374501992031872,19,5,0,0,2,1565,15.9375,4.99601593625498
1364,0,60,106,10,26,57,26,10,54,19,0,0,384,0.05454545454545454,21,8,0,0,10,2304,20.57894736842105,4.809895833333333
1365,0,38,68,9,7,27,11,4,26,4,0,0,198,0.03535353535353535,15,7,0,1,0,1267,25.625,5.05050505050505
1366,0,15,46,3,1,25,12,1,13,9,0,0,133,0.05263157894736842,17,7,0,0,0,854,16.75,5.2781954887218046
1367,0,21,51,5,0,20,14,5,20,6,0,1,148,0.053691275167785234,15,8,0,0,0,882,18.875,4.702702702702703
1368,0,30,57,14,7,22,9,2,20,6,0,0,173,0.04046242774566474,17,5,1,1,1,1076,13.538461538461538,4.930635838150289
1369,0,20,46,3,0,21,7,2,19,5,0,0,126,0.07142857142857142,5,1,0,0,0,780,21.0,4.984126984126984
137,0,48,196,14,13,58,12,8,68,17,0,1,451,0.12416851441241686,63,25,0,2,2,2920,21.476190476190474,5.155210643015521
1370,0,16,38,7,6,16,1,0,22,6,0,0,117,0.07692307692307693,11,3,2,0,1,702,16.857142857142858,4.6923076923076925
1371,0,32,48,8,5,19,11,2,13,9,0,0,153,0.026143790849673203,21,8,0,1,2,948,22.0,5.0
1372,0,31,89,6,5,30,15,3,41,7,0,0,230,0.0391304347826087,17,5,0,0,0,1406,25.666666666666668,4.952173913043478
1373,0,20,61,9,9,21,7,3,25,9,0,0,172,0.05813953488372093,16,5,0,1,2,1025,19.333333333333332,4.691860465116279
1374,0,37,59,11,6,30,11,3,23,11,0,1,203,0.019704433497536946,10,8,0,0,1,1144,12.8125,4.403940886699507
1375,0,22,45,8,5,17,2,2,9,10,1,0,123,0.04878048780487805,13,7,2,0,0,759,13.88888888888889,4.926829268292683
1376,0,58,163,10,4,55,32,4,58,16,0,0,412,0.06053268765133172,37,14,0,1,0,2523,23.055555555555557,4.949029126213592
1377,0,27,63,9,2,27,9,1,21,12,0,1,169,0.05325443786982249,22,6,0,0,0,1037,21.375,4.881656804733728
1378,0,28,60,5,3,22,9,2,19,10,0,0,163,0.024539877300613498,25,4,0,0,0,964,14.909090909090908,4.754601226993865
1379,0,13,35,7,1,11,4,0,10,3,0,0,85,0.046511627906976744,10,5,0,0,0,552,12.285714285714286,5.223529411764706
138,0,99,185,22,20,72,29,13,90,22,0,1,553,0.10307414104882459,36,14,1,0,5,3347,15.36111111111111,4.755877034358047
1380,0,29,41,7,7,18,2,1,16,5,0,0,126,0.03968253968253968,10,1,0,0,0,725,16.25,4.4523809523809526
1381,0,3,7,0,0,2,1,2,4,2,0,0,23,0.0,2,1,0,0,0,119,12.0,3.9565217391304346
1382,0,18,61,8,2,17,6,4,29,3,0,2,154,0.09740259740259741,21,11,0,0,0,971,19.375,5.025974025974026
1383,0,36,47,10,8,21,16,3,14,13,0,0,173,0.023121387283236993,17,9,0,0,1,1070,21.875,4.976878612716763
